Date,Radio Flux 10.7cm,Sunspot Number,Sunspot Area (10^6 Hemis.),New Regions,Stanford Mean Solar Field (GOES15),Stanford Background X-Ray Flux,Flares: C,Flares: M,Flares: X,Flares: S,Flares: 1,Flares: 2,Flares: 3
2020-05-08,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-09,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-10,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-11,66,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-12,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-13,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-14,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-15,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-16,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-17,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-18,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-19,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-20,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-21,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-22,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-23,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-24,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-25,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-26,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-27,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-28,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-29,70,0,0,0,-999,*,2,1,0,0,0,0,0
2020-05-30,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-05-31,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-01,69,11,0,1,-999,*,0,0,0,0,0,0,0
2020-06-02,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-03,70,12,70,1,-999,*,0,0,0,0,0,0,0
2020-06-04,70,12,100,0,-999,*,0,0,0,0,0,0,0
2020-06-05,71,13,130,0,-999,*,0,0,0,0,0,0,0
2020-06-06,72,15,110,0,-999,*,0,0,0,0,0,0,0
2020-06-07,73,16,100,0,-999,*,0,0,0,1,0,0,0
2020-06-08,71,17,100,0,-999,*,0,0,0,0,0,0,0
2020-06-09,72,14,70,0,-999,*,0,0,0,0,0,0,0
2020-06-10,71,11,50,0,-999,*,0,0,0,0,0,0,0
2020-06-11,72,11,50,0,-999,*,0,0,0,0,0,0,0
2020-06-12,71,11,50,0,-999,*,0,0,0,0,0,0,0
2020-06-13,69,11,60,0,-999,*,0,0,0,0,0,0,0
2020-06-14,70,11,20,0,-999,*,0,0,0,0,0,0,0
2020-06-15,70,11,10,0,-999,*,0,0,0,0,0,0,0
2020-06-16,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-17,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-18,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-19,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-20,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-21,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-22,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-23,67,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-24,67,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-25,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-26,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-27,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-28,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-29,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-06-30,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-01,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-02,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-03,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-04,70,12,10,1,-999,*,0,0,0,0,0,0,0
2020-07-05,69,11,10,0,-999,*,0,0,0,0,0,0,0
2020-07-06,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-07,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-08,67,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-09,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-10,69,12,10,0,-999,*,0,0,0,0,0,0,0
2020-07-11,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-12,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-13,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-14,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-15,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-16,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-17,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-18,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-19,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-20,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-07-21,70,11,80,1,-999,*,0,0,0,0,0,0,0
2020-07-22,70,11,120,0,-999,*,0,0,0,0,0,0,0
2020-07-23,70,11,120,0,-999,*,0,0,0,0,0,0,0
2020-07-24,70,11,120,0,-999,*,0,0,0,0,0,0,0
2020-07-25,70,11,120,0,-999,*,0,0,0,0,0,0,0
2020-07-26,71,11,120,0,-999,*,0,0,0,0,0,0,0
2020-07-27,71,11,70,0,-999,*,0,0,0,0,0,0,0
2020-07-28,72,22,50,1,-999,*,0,0,0,0,0,0,0
2020-07-29,73,22,85,0,-999,*,0,0,0,0,0,0,0
2020-07-30,73,22,110,0,-999,*,0,0,0,0,0,0,0
2020-07-31,72,23,70,0,-999,*,0,0,0,0,0,0,0
2020-08-01,72,22,60,0,-999,*,0,0,0,0,0,0,0
2020-08-02,73,22,60,1,-999,*,0,0,0,0,0,0,0
2020-08-03,73,23,70,1,-999,*,0,0,0,0,0,0,0
2020-08-04,73,12,50,0,-999,*,0,0,0,0,0,0,0
2020-08-05,73,13,160,0,-999,*,0,0,0,0,0,0,0
2020-08-06,73,14,70,0,-999,*,0,0,0,0,0,0,0
2020-08-07,74,14,70,0,-999,*,0,0,0,0,0,0,0
2020-08-08,75,11,50,0,-999,*,1,0,0,1,0,0,0
2020-08-09,74,13,30,0,-999,*,0,0,0,0,0,0,0
2020-08-10,74,12,20,0,-999,*,0,0,0,0,0,0,0
2020-08-11,74,12,10,0,-999,*,0,0,0,2,0,0,0
2020-08-12,73,24,20,1,-999,*,0,0,0,0,0,0,0
2020-08-13,72,11,10,0,-999,*,0,0,0,0,0,0,0
2020-08-14,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-15,71,0,0,0,-999,*,1,0,0,1,0,0,0
2020-08-16,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-17,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-18,71,12,10,1,-999,*,0,0,0,1,0,0,0
2020-08-19,71,15,30,0,-999,*,0,0,0,1,0,0,0
2020-08-20,70,13,10,0,-999,*,0,0,0,1,0,0,0
2020-08-21,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-22,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-23,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-24,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-25,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-26,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-27,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-28,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-29,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-30,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-08-31,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-01,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-02,68,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-03,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-04,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-05,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-06,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-07,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-08,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-09,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-10,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-11,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-12,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-13,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-14,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-15,69,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-16,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-17,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-18,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-19,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-20,70,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-21,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-22,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-23,73,13,10,1,-999,*,0,0,0,0,0,0,0
2020-09-24,74,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-25,73,11,10,0,-999,*,1,0,0,0,0,0,0
2020-09-26,73,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-27,74,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-28,74,0,0,0,-999,*,0,0,0,1,0,0,0
2020-09-29,73,0,0,0,-999,*,0,0,0,0,0,0,0
2020-09-30,73,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-01,73,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-02,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-03,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-04,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-05,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-06,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-07,71,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-08,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-09,73,24,20,2,-999,*,0,0,0,0,0,0,0
2020-10-10,74,26,60,0,-999,*,0,0,0,0,0,0,0
2020-10-11,73,15,30,0,-999,*,0,0,0,0,0,0,0
2020-10-12,74,15,30,0,-999,*,0,0,0,0,0,0,0
2020-10-13,72,0,0,0,-999,*,0,0,0,0,0,0,0
2020-10-14,75,12,10,1,-999,*,0,0,0,0,0,0,0
2020-10-15,74,14,30,0,-999,*,0,0,0,0,0,0,0
2020-10-16,75,14,60,0,-999,*,2,0,0,0,0,0,0
2020-10-17,73,15,80,0,-999,*,0,0,0,0,0,0,0
2020-10-18,76,28,110,1,-999,*,0,0,0,7,0,0,0
2020-10-19,75,12,80,0,-999,*,0,0,0,4,0,0,0
2020-10-20,75,11,60,0,-999,*,0,0,0,4,0,0,0
2020-10-21,74,11,70,0,-999,*,0,0,0,0,0,0,0
2020-10-22,75,11,60,0,-999,*,0,0,0,0,0,0,0
2020-10-23,72,11,60,0,-999,*,0,0,0,0,0,0,0
2020-10-24,72,11,40,0,-999,*,0,0,0,1,0,0,0
2020-10-25,74,11,40,0,-999,*,0,0,0,0,0,0,0
2020-10-26,75,17,80,1,-999,*,0,0,0,0,0,0,0
2020-10-27,82,22,140,0,-999,*,4,0,0,8,0,0,0
2020-10-28,88,36,230,1,-999,*,4,0,0,5,0,0,0
2020-10-29,85,35,440,0,-999,*,4,0,0,11,0,0,0
2020-10-30,80,32,260,0,-999,*,0,0,0,2,0,0,0
2020-10-31,77,26,120,0,-999,*,0,0,0,0,0,0,0
2020-11-01,77,12,10,0,-999,*,2,0,0,0,0,0,0
2020-11-02,82,11,10,1,-999,*,0,0,0,0,0,0,0
2020-11-03,83,15,150,1,-999,*,1,0,0,2,0,0,0
2020-11-04,88,18,410,0,-999,*,5,0,0,18,0,0,0
2020-11-05,91,28,460,0,-999,*,11,0,0,14,1,0,0
2020-11-06,94,35,485,0,-999,*,6,0,0,15,0,0,0
2020-11-07,91,37,290,0,-999,*,1,0,0,7,0,0,0
2020-11-08,90,40,260,0,-999,*,2,0,0,2,1,0,0
2020-11-09,90,27,230,0,-999,*,0,0,0,0,0,0,0
2020-11-10,87,27,230,0,-999,*,1,0,0,1,0,0,0
2020-11-11,88,24,120,1,-999,*,1,0,0,2,0,0,0
2020-11-12,85,27,110,0,-999,*,2,0,0,2,0,0,0
2020-11-13,82,24,100,0,-999,*,0,0,0,0,0,0,0
2020-11-14,80,11,50,0,-999,*,0,0,0,0,0,0,0
2020-11-15,79,0,0,0,-999,*,0,0,0,0,0,0,0
2020-11-16,77,0,0,0,-999,*,0,0,0,0,0,0,0
2020-11-17,79,11,30,1,-999,*,0,0,0,0,0,0,0
2020-11-18,77,11,80,0,-999,*,0,0,0,0,0,0,0
2020-11-19,77,11,70,0,-999,*,0,0,0,0,0,0,0
2020-11-20,82,11,70,0,-999,*,2,0,0,0,1,0,0
2020-11-21,85,23,110,1,-999,*,0,0,0,1,0,0,0
2020-11-22,88,35,160,1,-999,*,4,0,0,1,0,0,0
2020-11-23,96,38,330,1,-999,*,1,0,0,1,1,0,0
2020-11-24,100,37,620,0,-999,*,2,0,0,0,0,0,0
2020-11-25,104,40,1180,0,-999,*,1,0,0,3,0,0,0
2020-11-26,106,43,1020,0,-999,*,4,0,0,7,0,0,0
2020-11-27,106,60,980,1,-999,*,1,0,0,5,0,0,0
2020-11-28,110,67,960,0,-999,*,5,0,0,5,0,0,0
2020-11-29,116,84,930,2,-999,*,2,1,0,2,0,0,0
2020-11-30,109,62,710,0,-999,*,0,0,0,3,0,0,0
2020-12-01,104,46,620,1,-999,*,3,0,0,3,0,0,0
2020-12-02,105,41,530,0,-999,*,0,0,0,1,0,0,0
2020-12-03,103,40,680,0,-999,*,3,0,0,3,0,0,0
2020-12-04,96,38,680,0,-999,*,0,0,0,2,0,0,0
2020-12-05,100,42,440,1,-999,*,3,0,0,2,0,0,0
2020-12-06,91,25,80,0,-999,*,1,0,0,1,0,0,0
2020-12-07,90,35,170,0,-999,*,1,0,0,2,1,0,0
2020-12-08,82,11,70,0,-999,*,0,0,0,0,0,0,0
2020-12-09,82,11,50,0,-999,*,0,0,0,1,0,0,0
2020-12-10,82,11,80,0,-999,*,0,0,0,0,0,0,0
2020-12-11,83,11,60,0,-999,*,0,0,0,2,0,0,0
2020-12-12,82,24,30,1,-999,*,0,0,0,1,0,0,0
2020-12-13,81,14,10,0,-999,*,0,0,0,1,0,0,0
2020-12-14,83,25,20,1,-999,*,1,0,0,1,0,0,0
2020-12-15,83,25,30,0,-999,*,0,0,0,2,0,0,0
2020-12-16,82,12,30,0,-999,*,0,0,0,0,0,0,0
2020-12-17,82,12,10,0,-999,*,0,0,0,0,0,0,0
2020-12-18,80,0,0,0,-999,*,0,0,0,0,0,0,0
2020-12-19,82,0,0,0,-999,*,0,0,0,0,0,0,0
2020-12-20,84,11,120,1,-999,*,0,0,0,0,0,0,0
2020-12-21,80,11,170,0,-999,*,0,0,0,0,0,0,0
2020-12-22,86,11,170,0,-999,*,0,0,0,0,0,0,0
2020-12-23,86,27,220,1,-999,*,0,0,0,0,0,0,0
2020-12-24,87,25,350,0,-999,*,0,0,0,0,0,0,0
2020-12-25,88,30,400,0,-999,*,0,0,0,0,0,0,0
2020-12-26,88,31,390,0,-999,*,0,0,0,0,0,0,0
2020-12-27,88,26,360,0,-999,*,0,0,0,0,0,0,0
2020-12-28,87,26,300,0,-999,*,0,0,0,0,0,0,0
2020-12-29,84,26,310,0,-999,*,0,0,0,1,0,0,0
2020-12-30,83,26,210,0,-999,*,0,0,0,0,0,0,0
2020-12-31,81,25,210,0,-999,*,0,0,0,0,0,0,0
2021-01-01,80,23,190,0,-999,*,0,0,0,0,0,0,0
2021-01-02,82,22,120,0,-999,*,0,0,0,0,0,0,0
2021-01-03,80,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-04,78,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-05,75,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-06,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-07,75,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-08,75,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-09,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-10,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-11,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-12,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-13,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-14,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-15,73,13,20,1,-999,*,0,0,0,0,0,0,0
2021-01-16,78,15,10,0,-999,*,0,0,0,0,0,0,0
2021-01-17,77,23,100,1,-999,*,0,0,0,0,0,0,0
2021-01-18,75,13,120,0,-999,*,0,0,0,0,0,0,0
2021-01-19,78,14,120,0,-999,*,1,0,0,0,0,0,0
2021-01-20,77,25,110,1,-999,*,1,0,0,2,0,0,0
2021-01-21,78,26,110,0,-999,*,0,0,0,4,0,0,0
2021-01-22,78,39,100,1,-999,*,0,0,0,0,0,0,0
2021-01-23,78,34,70,0,-999,*,0,0,0,0,0,0,0
2021-01-24,78,23,60,0,-999,*,0,0,0,1,0,0,0
2021-01-25,77,26,40,0,-999,*,0,0,0,0,0,0,0
2021-01-26,76,23,10,0,-999,*,0,0,0,0,0,0,0
2021-01-27,76,26,20,1,-999,*,0,0,0,0,0,0,0
2021-01-28,76,0,0,0,-999,*,0,0,0,1,0,0,0
2021-01-29,76,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-30,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-01-31,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-01,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-02,73,12,10,1,-999,*,0,0,0,0,0,0,0
2021-02-03,74,11,0,0,-999,*,0,0,0,0,0,0,0
2021-02-04,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-05,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-06,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-07,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-08,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-09,70,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-10,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-11,76,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-12,72,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-13,71,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-14,71,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-15,70,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-16,71,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-17,72,0,0,0,-999,*,0,0,0,0,0,0,0
2021-02-18,71,12,15,1,-999,*,0,0,0,0,0,0,0
2021-02-19,73,12,30,1,-999,*,0,0,0,0,0,0,0
2021-02-20,76,12,10,0,-999,*,0,0,0,0,0,0,0
2021-02-21,75,11,10,0,-999,*,0,0,0,0,0,0,0
2021-02-22,76,26,40,2,-999,*,0,0,0,3,0,0,0
2021-02-23,78,31,100,0,-999,*,0,0,0,1,0,0,0
2021-02-24,81,33,150,0,-999,*,0,0,0,2,0,0,0
2021-02-25,80,31,200,0,-999,*,0,0,0,1,0,0,0
2021-02-26,80,16,170,0,-999,*,0,0,0,2,0,0,0
2021-02-27,79,14,190,0,-999,*,1,0,0,1,0,0,0
2021-02-28,78,13,120,0,-999,*,1,0,0,1,0,0,0
2021-03-01,71,0,0,0,-999,*,0,0,0,0,0,0,0
2021-03-02,75,28,30,2,-999,*,1,0,0,0,0,0,0
2021-03-03,74,30,60,0,-999,*,0,0,0,1,0,0,0
2021-03-04,81,32,40,0,-999,*,0,0,0,0,0,0,0
2021-03-05,73,14,10,0,-999,*,0,0,0,0,0,0,0
2021-03-06,77,23,20,0,-999,*,0,0,0,0,0,0,0
2021-03-07,78,14,10,0,-999,*,0,0,0,1,0,0,0
2021-03-08,80,12,20,0,-999,*,0,0,0,0,0,0,0
2021-03-09,84,23,30,1,-999,*,1,0,0,0,0,0,0
2021-03-10,79,11,20,0,-999,*,0,0,0,0,0,0,0
2021-03-11,78,23,60,1,-999,*,0,0,0,0,0,0,0
2021-03-12,77,15,30,0,-999,*,0,0,0,0,0,0,0
2021-03-13,81,12,10,0,-999,*,0,0,0,0,0,0,0
2021-03-14,78,24,30,0,-999,*,0,0,0,0,0,0,0
2021-03-15,75,24,20,0,-999,*,0,0,0,0,0,0,0
2021-03-16,79,23,40,1,-999,*,0,0,0,0,0,0,0
2021-03-17,78,12,50,0,-999,*,0,0,0,0,0,0,0
2021-03-18,73,12,200,0,-999,*,0,0,0,0,0,0,0
2021-03-19,74,14,30,0,-999,*,0,0,0,0,0,0,0
2021-03-20,80,12,10,0,-999,*,0,0,0,0,0,0,0
2021-03-21,77,12,10,1,-999,*,0,0,0,0,0,0,0
2021-03-22,80,23,40,1,-999,*,0,0,0,2,0,0,0
2021-03-23,79,26,80,0,-999,*,0,0,0,0,0,0,0
2021-03-24,84,26,40,0,-999,*,0,0,0,0,0,0,0
2021-03-25,79,24,50,0,-999,*,0,0,0,1,0,0,0
2021-03-26,80,24,40,0,-999,*,0,0,0,0,0,0,0
2021-03-27,80,11,30,0,-999,*,0,0,0,0,0,0,0
2021-03-28,75,11,10,0,-999,*,0,0,0,0,0,0,0
2021-03-29,74,13,20,0,-999,*,0,0,0,0,0,0,0
2021-03-30,80,0,0,0,-999,*,0,0,0,1,0,0,0
2021-03-31,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-01,78,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-02,72,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-03,73,12,20,0,-999,*,0,0,0,0,0,0,0
2021-04-04,70,11,10,1,-999,*,0,0,0,0,0,0,0
2021-04-05,72,11,5,0,-999,*,0,0,0,0,0,0,0
2021-04-06,74,11,0,0,-999,*,0,0,0,0,0,0,0
2021-04-07,76,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-08,74,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-09,78,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-10,70,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-11,73,0,0,0,-999,*,0,0,0,0,0,0,0
2021-04-12,83,16,10,1,-999,*,0,0,0,2,0,0,0
2021-04-13,73,16,30,0,-999,*,0,0,0,0,0,0,0
2021-04-14,74,17,90,0,-999,*,0,0,0,0,0,0,0
2021-04-15,72,22,50,0,-999,*,0,0,0,0,0,0,0
2021-04-16,77,44,110,2,-999,*,0,0,0,0,0,0,0
2021-04-17,75,28,30,0,-999,*,0,0,0,0,0,0,0
2021-04-18,78,15,50,0,-999,*,0,0,0,2,0,0,0
2021-04-19,86,36,180,1,-999,*,0,1,0,6,0,0,0
2021-04-20,80,54,340,1,-999,*,0,0,0,12,0,0,0
2021-04-21,78,47,320,0,-999,*,1,0,0,4,0,0,0
2021-04-22,84,42,240,0,-999,*,11,0,0,4,1,0,0
2021-04-23,77,29,100,0,-999,*,6,0,0,2,0,0,0
2021-04-24,79,62,150,2,-999,*,0,0,0,1,0,0,0
2021-04-25,79,57,160,1,-999,*,1,0,0,2,0,0,0
2021-04-26,80,54,220,0,-999,*,1,0,0,4,0,0,0
2021-04-27,79,47,140,0,-999,*,0,0,0,0,0,0,0
2021-04-28,78,42,70,0,-999,*,0,0,0,0,0,0,0
2021-04-29,77,37,70,0,-999,*,0,0,0,0,0,0,0
2021-04-30,73,35,70,0,-999,*,0,0,0,0,0,0,0
2021-05-01,72,11,10,0,-999,*,0,0,0,0,0,0,0
2021-05-02,72,0,0,0,-999,*,0,0,0,0,0,0,0
2021-05-03,72,0,0,0,-999,*,0,0,0,0,0,0,0
2021-05-04,70,0,0,0,-999,*,0,0,0,0,0,0,0
2021-05-05,70,0,0,0,-999,*,0,0,0,0,0,0,0
2021-05-06,71,0,0,0,-999,*,0,0,0,0,0,0,0
2021-05-07,75,15,130,1,-999,*,0,1,0,2,1,0,0
2021-05-08,76,17,180,0,-999,*,2,0,0,4,0,0,0
2021-05-09,76,18,180,0,-999,*,3,0,0,4,0,0,0
2021-05-10,77,36,170,1,-999,*,0,0,0,1,0,0,0
2021-05-11,76,31,230,0,-999,*,0,0,0,0,0,0,0
2021-05-12,75,31,230,0,-999,*,1,0,0,2,0,0,0
2021-05-13,75,24,110,0,-999,*,0,0,0,2,0,0,0
2021-05-14,71,24,70,0,-999,*,0,0,0,1,0,0,0
2021-05-15,73,24,60,0,-999,*,0,0,0,0,0,0,0
2021-05-16,73,11,50,0,-999,*,0,0,0,0,0,0,0
2021-05-17,75,11,40,0,-999,*,0,0,0,2,0,0,0
2021-05-18,76,24,160,1,-999,*,1,0,0,2,0,0,0
2021-05-19,76,24,170,0,-999,*,0,0,0,0,0,0,0
2021-05-20,72,13,150,0,-999,*,0,0,0,1,0,0,0
2021-05-21,74,13,150,0,-999,*,1,0,0,5,0,0,0
2021-05-22,76,19,190,0,-999,*,10,2,0,13,4,0,0
2021-05-23,79,30,200,1,-999,*,4,1,0,9,2,1,0
2021-05-24,73,29,190,0,-999,*,0,0,0,2,0,0,0
2021-05-25,84,36,140,1,-999,*,0,0,0,3,0,0,0
2021-05-26,88,34,490,0,-999,*,7,0,0,16,1,0,0
2021-05-27,83,34,530,0,-999,*,3,0,0,4,0,0,0
2021-05-28,77,28,530,0,-999,*,2,0,0,0,1,0,0
2021-05-29,76,26,130,1,-999,*,3,0,0,1,0,0,0
2021-05-30,74,27,70,1,-999,*,0,0,0,1,0,0,0
2021-05-31,82,31,120,0,-999,*,0,0,0,2,0,0,0
2021-06-01,75,20,100,0,-999,*,1,0,0,1,0,0,0
2021-06-02,76,30,80,1,-999,*,0,0,0,0,0,0,0
2021-06-03,76,28,80,0,-999,*,0,0,0,0,0,0,0
2021-06-04,77,30,70,0,-999,*,0,0,0,2,0,0,0
2021-06-05,74,30,150,0,-999,*,0,0,0,0,0,0,0
2021-06-06,77,42,180,1,-999,*,0,0,0,0,0,0,0
2021-06-07,81,53,170,1,-999,*,0,0,0,2,0,0,0
2021-06-08,80,34,90,0,-999,*,3,0,0,0,0,0,0
2021-06-09,79,27,30,1,-999,*,1,0,0,0,0,0,0
2021-06-10,73,29,20,0,-999,*,1,0,0,0,0,0,0
2021-06-11,77,13,10,0,-999,*,0,0,0,0,0,0,0
2021-06-12,78,0,0,0,-999,*,0,0,0,0,0,0,0
2021-06-13,69,22,140,0,-999,*,0,0,0,0,0,0,0
2021-06-14,77,11,100,0,-999,*,0,0,0,0,0,0,0
2021-06-15,76,11,60,0,-999,*,0,0,0,0,0,0,0
2021-06-16,76,11,130,0,-999,*,0,0,0,0,0,0,0
2021-06-17,75,12,130,0,-999,*,0,0,0,0,0,0,0
2021-06-18,77,24,130,1,-999,*,0,0,0,0,0,0,0
2021-06-19,77,15,120,0,-999,*,0,0,0,0,0,0,0
